date,altersklasse_covid19,vaccination_status,entries,sumTotal,pop,inz_entries,inzsumTotal,geoRegion,type,type_variant,vaccine,data_completeness,version,timeframe_all,age_group_type
202206,65+,not_vaccinated,37,1460,165941,22.3,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202206,65+,unknown,19,918,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,5 - 11,fully_vaccinated,0,0,26322,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,5 - 11,partially_vaccinated,0,0,21938,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,5 - 11,not_vaccinated,0,0,575966,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,12 - 15,fully_vaccinated,0,0,149341,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,12 - 15,partially_vaccinated,0,0,8172,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,12 - 15,not_vaccinated,0,0,188002,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,12 - 15,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,16 - 64,fully_vaccinated,2,39,4332382,0.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,16 - 64,partially_vaccinated,1,6,58473,1.71,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,16 - 64,not_vaccinated,2,221,1308183,0.15,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,16 - 64,unknown,2,101,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,65+,fully_vaccinated,24,776,1488335,1.61,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,65+,partially_vaccinated,0,95,14467,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,65+,not_vaccinated,30,1490,165798,18.09,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202207,65+,unknown,13,931,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,5 - 11,fully_vaccinated,0,0,31439,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,5 - 11,partially_vaccinated,0,0,17446,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,5 - 11,not_vaccinated,0,0,575341,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,12 - 15,fully_vaccinated,0,0,150238,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,12 - 15,partially_vaccinated,0,0,7503,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,12 - 15,not_vaccinated,0,0,187774,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,12 - 15,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,16 - 64,fully_vaccinated,2,41,4335073,0.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,16 - 64,partially_vaccinated,0,6,56401,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,16 - 64,not_vaccinated,4,225,1307564,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,16 - 64,unknown,2,103,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,65+,fully_vaccinated,31,807,1488830,2.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,65+,partially_vaccinated,2,97,14099,14.19,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,65+,not_vaccinated,32,1522,165671,19.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202208,65+,unknown,13,944,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,5 - 11,fully_vaccinated,0,0,34208,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,5 - 11,partially_vaccinated,0,0,15053,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,5 - 11,not_vaccinated,0,0,574965,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,12 - 15,fully_vaccinated,0,0,150780,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,12 - 15,partially_vaccinated,0,0,7129,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,12 - 15,not_vaccinated,0,0,187606,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,12 - 15,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,16 - 64,fully_vaccinated,1,42,4336528,0.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,16 - 64,partially_vaccinated,0,6,55397,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,16 - 64,not_vaccinated,2,227,1307113,0.15,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,16 - 64,unknown,1,104,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,65+,fully_vaccinated,18,825,1489104,1.21,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,65+,partially_vaccinated,0,97,13896,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,65+,not_vaccinated,20,1542,165600,12.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202209,65+,unknown,10,954,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,5 - 11,fully_vaccinated,0,0,35656,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,5 - 11,partially_vaccinated,0,0,13919,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,5 - 11,not_vaccinated,0,0,574651,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,12 - 15,fully_vaccinated,0,0,151208,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,12 - 15,partially_vaccinated,0,0,6912,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,12 - 15,not_vaccinated,0,0,187395,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,12 - 15,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,16 - 64,fully_vaccinated,4,46,4337644,0.09,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,16 - 64,partially_vaccinated,0,6,54765,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,16 - 64,not_vaccinated,1,228,1306629,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,16 - 64,unknown,0,104,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,65+,fully_vaccinated,30,855,1489302,2.01,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,65+,partially_vaccinated,0,97,13770,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,65+,not_vaccinated,18,1560,165528,10.87,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202210,65+,unknown,14,968,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,5 - 11,fully_vaccinated,0,0,36596,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,5 - 11,partially_vaccinated,0,0,13201,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,5 - 11,not_vaccinated,0,0,574429,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,12 - 15,fully_vaccinated,0,0,151496,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,12 - 15,partially_vaccinated,0,0,6769,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,12 - 15,not_vaccinated,0,0,187250,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,12 - 15,unknown,1,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,16 - 64,fully_vaccinated,3,49,4338432,0.07,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,16 - 64,partially_vaccinated,0,6,54444,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,16 - 64,not_vaccinated,4,232,1306162,0.31,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,16 - 64,unknown,1,105,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,65+,fully_vaccinated,45,900,1489440,3.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,65+,partially_vaccinated,1,98,13701,7.3,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,65+,not_vaccinated,27,1587,165459,16.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202211,65+,unknown,17,985,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,5 - 11,fully_vaccinated,0,0,37261,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,5 - 11,partially_vaccinated,0,0,12745,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,5 - 11,not_vaccinated,0,0,574220,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,12 - 15,fully_vaccinated,0,0,151757,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,12 - 15,partially_vaccinated,0,0,6652,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,12 - 15,not_vaccinated,0,0,187106,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,12 - 15,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,16 - 64,fully_vaccinated,3,52,4339140,0.07,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,16 - 64,partially_vaccinated,0,6,54192,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,16 - 64,not_vaccinated,5,237,1305706,0.38,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,16 - 64,unknown,5,110,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,65+,fully_vaccinated,35,935,1489552,2.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,65+,partially_vaccinated,1,99,13633,7.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,65+,not_vaccinated,27,1614,165415,16.32,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202212,65+,unknown,16,1001,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,5 - 11,fully_vaccinated,0,0,37821,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,5 - 11,partially_vaccinated,0,0,12387,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,5 - 11,not_vaccinated,0,0,574018,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,12 - 15,fully_vaccinated,0,0,152033,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,12 - 15,partially_vaccinated,0,0,6541,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,12 - 15,not_vaccinated,0,0,186941,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,12 - 15,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,16 - 64,fully_vaccinated,2,54,4339737,0.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,16 - 64,partially_vaccinated,0,6,54019,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,16 - 64,not_vaccinated,2,239,1305282,0.15,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,16 - 64,unknown,1,111,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,65+,fully_vaccinated,22,957,1489624,1.48,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,65+,partially_vaccinated,1,100,13614,7.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,65+,not_vaccinated,19,1633,165362,11.49,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202213,65+,unknown,8,1009,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,5 - 11,fully_vaccinated,0,0,38129,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,5 - 11,partially_vaccinated,0,0,12264,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,5 - 11,not_vaccinated,0,0,573833,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,12 - 15,fully_vaccinated,0,0,152207,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,12 - 15,partially_vaccinated,0,0,6467,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,12 - 15,not_vaccinated,0,0,186841,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,12 - 15,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,16 - 64,fully_vaccinated,3,57,4340175,0.07,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,16 - 64,partially_vaccinated,0,6,53937,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,16 - 64,not_vaccinated,0,239,1304926,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,16 - 64,unknown,2,113,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,65+,fully_vaccinated,20,977,1489687,1.34,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,65+,partially_vaccinated,1,101,13602,7.35,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,65+,not_vaccinated,16,1649,165311,9.68,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202214,65+,unknown,7,1016,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,5 - 11,fully_vaccinated,0,0,38310,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,5 - 11,partially_vaccinated,0,0,12202,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,5 - 11,not_vaccinated,0,0,573714,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,12 - 15,fully_vaccinated,0,0,152340,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,12 - 15,partially_vaccinated,0,0,6431,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,12 - 15,not_vaccinated,0,0,186744,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,12 - 15,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,16 - 64,fully_vaccinated,1,58,4340513,0.02,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,16 - 64,partially_vaccinated,0,6,53872,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,16 - 64,not_vaccinated,1,240,1304653,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,16 - 64,unknown,1,114,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,65+,fully_vaccinated,19,996,1489734,1.28,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,65+,partially_vaccinated,1,102,13576,7.37,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,65+,not_vaccinated,11,1660,165290,6.65,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202215,65+,unknown,6,1022,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,5 - 11,fully_vaccinated,0,0,38436,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,5 - 11,partially_vaccinated,0,0,12201,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,5 - 11,not_vaccinated,0,0,573589,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,12 - 15,fully_vaccinated,0,0,152471,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,12 - 15,partially_vaccinated,0,0,6429,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,12 - 15,not_vaccinated,0,0,186615,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,12 - 15,unknown,0,1,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,16 - 64,fully_vaccinated,2,60,4340881,0.05,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,16 - 64,partially_vaccinated,0,6,53803,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,16 - 64,not_vaccinated,1,241,1304354,0.08,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,16 - 64,unknown,1,115,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,65+,fully_vaccinated,12,1008,1489773,0.81,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,65+,partially_vaccinated,0,102,13562,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,65+,not_vaccinated,7,1667,165265,4.24,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202216,65+,unknown,6,1028,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202217,5 - 11,fully_vaccinated,0,0,38656,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202217,5 - 11,partially_vaccinated,0,0,12158,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202217,5 - 11,not_vaccinated,0,0,573412,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202217,5 - 11,unknown,0,0,NA,NA,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
202217,12 - 15,fully_vaccinated,0,0,152643,0,NA,CHFL,COVID19Death,vaccine,all,intermediate,2022-11-17_06-08-21,TRUE,age_group_vacc_strategy
