SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,ESTIMATESBASE2020,POPESTIMATE2020,POPESTIMATE2021,POPESTIMATE2022,NPOPCHG2020,NPOPCHG2021,NPOPCHG2022,BIRTHS2020,BIRTHS2021,BIRTHS2022,DEATHS2020,DEATHS2021,DEATHS2022,NATURALCHG2020,NATURALCHG2021,NATURALCHG2022,INTERNATIONALMIG2020,INTERNATIONALMIG2021,INTERNATIONALMIG2022,DOMESTICMIG2020,DOMESTICMIG2021,DOMESTICMIG2022,NETMIG2020,NETMIG2021,NETMIG2022,RESIDUAL2020,RESIDUAL2021,RESIDUAL2022,GQESTIMATESBASE2020,GQESTIMATES2020,GQESTIMATES2021,GQESTIMATES2022,RBIRTH2021,RBIRTH2022,RDEATH2021,RDEATH2022,RNATURALCHG2021,RNATURALCHG2022,RINTERNATIONALMIG2021,RINTERNATIONALMIG2022,RDOMESTICMIG2021,RDOMESTICMIG2022,RNETMIG2021,RNETMIG2022
050,3,5,51,830,Virginia,Williamsburg city,15413,15468,15675,15909,55,207,234,14,62,64,24,96,97,-10,-34,-33,1,35,86,66,205,180,67,240,266,-2,1,1,4879,4882,4890,4882,3.9816331118,4.0526849037,6.1651093344,6.1423505572,-2.183476223,-2.089665653,2.2476961115,5.4457953394,13.165077224,11.398176292,15.412773336,16.843971631
050,3,5,51,840,Virginia,Winchester city,28122,28009,28115,27936,-113,106,-179,80,345,352,72,340,341,8,5,11,0,56,133,-116,24,-314,-116,80,-181,-5,21,-9,1124,1122,1121,1125,12.294205687,12.559990009,12.116028793,12.167490321,0.178176894,0.3924996878,1.995581213,4.7456780432,0.8552490913,-11.204082,2.8508303043,-6.458403954
040,4,9,53,000,Washington,Washington,7705247,7724031,7740745,7785786,18784,16714,45041,21104,82466,84270,15165,64959,70778,5939,17507,13492,671,13989,37512,11592,-15388,-3580,12263,-1399,33932,582,606,-2383,160166,160169,140280,153526,10.665010602,10.854968183,8.400897627,9.1170397303,2.2641129752,1.7379284529,1.809143566,4.831987261,-1.990070855,-0.46114615,-0.180927289,4.3708411106
050,4,9,53,001,Washington,Adams County,20612,20608,20640,20961,-4,32,321,83,347,356,29,130,146,54,217,210,3,48,118,-61,-229,3,-58,-181,121,0,-4,-10,333,332,332,332,16.825058185,17.114973198,6.3033359193,7.0190620418,10.521722265,10.095911156,2.3273855702,5.6729405543,-11.10356866,0.1442273022,-8.776183088,5.8171678565
050,4,9,53,003,Washington,Asotin County,22288,22325,22468,22508,37,143,40,53,213,220,69,294,316,-16,-81,-96,0,5,2,55,215,134,55,220,136,-2,4,0,235,235,235,235,9.5104145737,9.7829953753,13.127051102,14.051938812,-3.616636528,-4.268943436,0.2232491684,0.0889363216,9.5997142411,5.9587335468,9.8229634095,6.0476698684
050,4,9,53,005,Washington,Benton County,206875,207413,210585,212791,538,3172,2206,638,2489,2544,442,1805,1958,196,684,586,6,191,496,305,2265,1196,311,2456,1692,31,32,-72,1248,1248,1248,1248,11.909147891,12.017686406,8.6364049589,9.2494614716,3.2727429318,2.7682249348,0.9138799707,2.3430709346,10.837372428,5.6498242697,11.751252398,7.9928952043
050,4,9,53,007,Washington,Chelan County,79078,79228,79775,79926,150,547,151,206,792,812,178,780,848,28,12,-36,1,24,62,113,493,161,114,517,223,8,18,-36,1638,1638,1638,1639,9.9620761872,10.169003325,9.811135639,10.619845837,0.1509405483,-0.450842512,0.3018810966,0.7764509928,6.201140859,2.0162679006,6.5030219556,2.7927188934
050,4,9,53,009,Washington,Clallam County,77160,77357,78442,77805,197,1085,-637,168,604,621,258,1153,1261,-90,-549,-640,0,41,104,318,1659,-53,318,1700,51,-31,-66,-48,1775,1774,1775,1365,7.7535799331,7.9489526199,14.801121958,16.141109909,-7.047542025,-8.192157289,0.5263191676,1.3312255595,21.29667071,-0.678413026,21.822989878,0.652812534
050,4,9,53,011,Washington,Clark County,503309,505301,512588,516779,1992,7287,4191,1354,5425,5548,1041,4310,4774,313,1115,774,14,448,1154,1693,5692,2325,1707,6140,3479,-28,32,-62,3783,3777,3638,3511,10.659315505,10.77944018,8.4685068804,9.2756033562,2.1908086245,1.503836824,0.8802531514,2.2421546446,11.183930664,4.5173392969,12.064183816,6.7594939414
050,4,9,53,013,Washington,Columbia County,3952,3949,4015,4026,-3,66,11,4,32,31,14,62,72,-10,-30,-41,0,1,5,8,100,44,8,101,49,-1,-5,3,60,60,60,60,8.0361627323,7.7104837707,15.570065294,17.908220371,-7.533902562,-10.1977366,0.2511300854,1.2436264146,25.113008538,10.943912449,25.364138624,12.187538863
050,4,9,53,015,Washington,Cowlitz County,110740,111019,111648,111956,279,629,308,296,1211,1229,297,1467,1576,-1,-256,-347,2,39,95,281,812,569,283,851,664,-3,34,-9,938,938,938,938,10.877229226,10.992647716,13.176626981,14.096348903,-2.299397755,-3.103701186,0.3502988768,0.849716463,7.2934022554,5.0893543944,7.6437011322,5.9390708574
050,4,9,53,017,Washington,Douglas County,42937,43031,43838,44192,94,807,354,139,483,488,82,357,387,57,126,101,0,73,186,30,612,81,30,685,267,7,-4,-14,568,568,567,568,11.120192474,11.087129388,8.219272698,8.7924571169,2.9009197758,2.2946722708,1.6806916161,4.2258321027,14.090181768,1.8402817221,15.770873384,6.0661138248
050,4,9,53,019,Washington,Ferry County,7178,7196,7267,7448,18,71,181,14,68,67,22,122,127,-8,-54,-60,0,1,6,27,129,224,27,130,230,-1,-5,11,83,83,83,83,9.4033049851,9.1063540605,16.870635415,17.261297995,-7.467330429,-8.154943935,0.1382838968,0.8154943935,17.838622692,30.445124023,17.976906589,31.260618417
050,4,9,53,021,Washington,Franklin County,96746,97143,98126,98678,397,983,552,377,1454,1482,134,519,564,243,935,918,6,178,506,121,-201,-864,127,-23,-358,27,71,-8,3443,3443,3100,2776,14.892276808,15.060669499,5.3157439225,5.7315908213,9.5765328854,9.3290786773,1.8231260466,5.1421719071,-2.058698513,-8.780309343,-0.235572467,-3.638137436
050,4,9,53,023,Washington,Garfield County,2288,2298,2354,2363,10,56,9,5,21,23,2,26,33,3,-5,-10,0,1,3,7,63,17,7,64,20,0,-3,-1,19,19,19,19,9.0283748925,9.7519609922,11.177987962,13.991944032,-2.14961307,-4.23998304,0.4299226139,1.271994912,27.085124678,7.2079711681,27.515047291,8.4799660801
050,4,9,53,025,Washington,Grant County,99120,99427,100440,101311,307,1013,871,360,1370,1404,181,842,928,179,528,476,5,79,235,99,345,207,104,424,442,24,61,-47,2209,2210,2160,2159,13.709116563,13.918146626,8.425603026,9.1994587387,5.2835135365,4.7186878875,0.7905256996,2.3296043142,3.4522957767,2.0520344385,4.2428214763,4.3816387527
050,4,9,53,027,Washington,Grays Harbor County,75636,75855,76787,77038,219,932,251,171,677,692,251,1060,1133,-80,-383,-441,0,11,18,319,1332,664,319,1343,682,-20,-28,10,2920,2920,2767,2748,8.8704288466,8.9972371201,13.888706909,14.731025516,-5.018278062,-5.733788396,0.1441280906,0.2340321794,17.452601512,8.6331870632,17.596729603,8.8672192426
050,4,9,53,029,Washington,Island County,86847,86990,87557,86625,143,567,-932,182,767,788,196,874,944,-14,-107,-156,1,17,87,169,666,-825,170,683,-738,-13,-9,-38,1687,1687,1706,1707,8.7884638521,9.0480072568,10.014494663,10.83923712,-1.226030811,-1.791229863,0.194789942,0.9989551159,7.6311824322,-9.472850237,7.8259723742,-8.473895121
050,4,9,53,031,Washington,Jefferson County,32975,33063,33561,33589,88,498,28,30,147,150,95,431,452,-65,-284,-302,0,20,53,176,799,276,176,819,329,-23,-37,1,689,689,586,514,4.4128242075,4.4676098287,12.9382805,13.462397617,-8.525456292,-8.994787789,0.6003842459,1.5785554728,23.985350624,8.2204020849,24.58573487,9.7989575577
050,4,9,53,033,Washington,King County,2269667,2274094,2253038,2266789,4427,-21056,13751,5984,23214,23762,3559,14514,15857,2425,8700,7905,418,8662,23346,1240,-37655,-16035,1658,-28993,7311,344,-763,-1465,44369,44399,37365,44404,10.255499508,10.51456173,6.4120065419,7.0166402387,3.8434929664,3.4979214912,3.826705296,10.330483888,-16.63525605,-7.095404315,-12.80855076,3.2350795727
050,4,9,53,035,Washington,Kitsap County,275605,275802,276591,277673,197,789,1082,664,2730,2792,556,2434,2702,108,296,90,-2,98,264,30,287,813,28,385,1077,61,108,-85,8458,8461,9994,9993,9.8842671793,10.07462148,8.8125664156,9.7498664896,1.0717007638,0.3247549904,0.3548198475,0.9526146385,1.0391152676,2.93362008,1.393935115,3.8862347185
050,4,9,53,037,Washington,Kittitas County,44342,44626,44688,45189,284,62,501,91,379,383,74,366,390,17,13,-7,0,18,45,288,14,450,288,32,495,-21,17,13,1184,1182,244,293,8.4869113465,8.5227588816,8.1958035694,8.6785273207,0.2911077771,-0.155768439,0.4030723067,1.001368537,0.313500683,10.01368537,0.7165729897,11.015053907
050,4,9,53,039,Washington,Klickitat County,22734,22816,23178,23271,82,362,93,57,194,197,49,254,273,8,-60,-76,1,31,76,80,402,89,81,433,165,-7,-11,4,639,639,639,639,8.4358829413,8.4824215807,11.044918902,11.754827876,-2.609035961,-3.272406295,1.3480019133,3.2724062951,17.48054094,3.8321600034,18.828542853,7.1045662985
050,4,9,53,041,Washington,Lewis County,82152,82556,84575,85370,404,2019,795,224,890,908,230,1048,1162,-6,-158,-254,1,32,81,437,2224,950,438,2256,1031,-28,-79,18,745,745,746,727,10.650328186,10.685810115,12.541060605,13.675012504,-1.890732419,-2.989202389,0.3829331482,0.9532495807,26.613853803,11.180087675,26.996786952,12.133337256
050,4,9,53,043,Washington,Lincoln County,10879,10927,11277,11601,48,350,324,31,102,100,28,135,147,3,-33,-47,0,1,2,48,400,355,48,401,357,-3,-18,14,68,67,68,68,9.1875337777,8.7420229041,12.159971176,12.850773669,-2.972437399,-4.108750765,0.0900738606,0.1748404581,36.029544226,31.03418131,36.119618087,31.209021768
050,4,9,53,045,Washington,Mason County,65722,66029,67229,68166,307,1200,937,156,632,643,190,810,874,-34,-178,-231,0,67,173,378,1351,954,378,1418,1127,-37,-40,41,2470,2470,2028,2073,9.485359228,9.4981350862,12.156868631,12.910373352,-2.671509403,-3.412238266,1.005568146,2.5554858008,20.276456198,14.09210089,21.282024344,16.647586691
050,4,9,53,047,Washington,Okanogan County,42098,42146,42741,43127,48,595,386,93,421,435,98,505,569,-5,-84,-134,3,67,175,51,621,339,54,688,514,-1,-9,6,1319,1319,1319,1319,9.9190688798,10.131830251,11.898170509,13.2528998,-1.979101629,-3.121069549,1.5785691566,4.0760236642,14.631215616,7.8958401267,16.209784773,11.971863791
050,4,9,53,049,Washington,Pacific County,23365,23491,23971,24113,126,480,142,47,164,169,78,380,396,-31,-216,-227,2,25,64,175,705,289,177,730,353,-20,-34,16,351,351,332,305,6.9107917913,7.0293652774,16.012810248,16.471175443,-9.102018457,-9.441810166,1.0534743584,2.6620081524,29.707976908,12.020630563,30.761451266,14.682638716
050,4,9,53,051,Washington,Pend Oreille County,13404,13506,13906,14179,102,400,273,26,119,122,41,207,217,-15,-88,-95,0,2,2,129,508,356,129,510,358,-12,-22,10,148,148,149,149,8.682328907,8.6879116966,15.102874653,15.453088837,-6.420545746,-6.765177141,0.1459214942,0.1424247819,37.064059536,25.35161118,37.20998103,25.494035962
050,4,9,53,053,Washington,Pierce County,921137,923524,927199,927380,2387,3675,181,2793,10923,11185,1768,7818,8492,1025,3105,2693,44,866,2403,1143,-1043,-4474,1187,-177,-2071,175,747,-441,23321,23324,22129,22445,11.804035504,12.062036721,8.4485900915,9.1578735659,3.3554454124,2.9041631551,0.9358504757,2.591423714,-1.127127074,-4.824814688,-0.191276598,-2.233390974
050,4,9,53,055,Washington,San Juan County,17789,17827,18615,18662,38,788,47,24,106,110,33,151,166,-9,-45,-56,0,8,34,52,874,71,52,882,105,-5,-49,-2,97,97,97,97,5.8174633664,5.9017624809,8.2871412107,8.9062961075,-2.469677844,-3.004533627,0.439053839,1.8241811305,47.966631908,3.8093194195,48.405685747,5.6335005499
050,4,9,53,057,Washington,Skagit County,129515,129884,130933,131179,369,1049,246,334,1357,1380,326,1441,1562,8,-84,-182,7,124,297,368,991,188,375,1115,485,-14,18,-57,1438,1438,1440,1439,10.405763428,10.529849835,11.04989322,11.918569161,-0.644129792,-1.388719326,0.9508582646,2.2662068124,7.599197905,1.4345012819,8.5500561697,3.7007080942
050,4,9,53,059,Washington,Skamania County,12033,12033,12207,12460,0,174,253,24,94,97,24,101,108,0,-7,-11,0,6,10,-3,179,246,-3,185,256,3,-4,8,453,446,443,446,7.7557755776,7.8647585843,8.3333333333,8.7566384238,-0.577557756,-0.891879839,0.495049505,0.8107998541,14.768976898,19.94567641,15.264026403,20.756476264
050,4,9,53,061,Washington,Snohomish County,827947,829869,836037,840079,1922,6168,4042,2408,9483,9643,1548,6262,6775,860,3221,2868,102,1487,4010,779,930,-2332,881,2417,1678,181,530,-504,9075,9073,8673,8218,11.384796021,11.506363521,7.5178311381,8.0841660124,3.8669648828,3.422197509,1.785214772,4.7848716915,1.116509575,-2.782623637,2.901724347,2.0022480544
050,4,9,53,063,Washington,Spokane County,539332,541125,545498,549690,1793,4373,4192,1514,5722,5850,1193,5446,6016,321,276,-166,6,275,702,1469,3594,3673,1475,3869,4375,-3,228,-17,17403,17394,15387,16283,10.53171155,10.683097331,10.023715677,10.986241632,0.5079958735,-0.3031443,0.5061553087,1.2819716797,6.6149897435,6.7075241876,7.1211450521,7.9894958674
050,4,9,53,065,Washington,Stevens County,46450,46587,47553,48229,137,966,676,87,431,439,126,583,618,-39,-152,-179,0,3,4,183,1153,827,183,1156,831,-7,-38,24,252,252,252,252,9.1565753134,9.166649266,12.385808371,12.904303523,-3.229233057,-3.737654257,0.063734863,0.0835230001,24.495432335,17.26838028,24.559167198,17.35190328
050,4,9,53,067,Washington,Thurston County,294797,295988,298078,298758,1191,2090,680,772,2999,3065,592,2720,2931,180,279,134,7,199,502,1031,1458,181,1038,1657,683,-27,154,-137,4752,4751,4088,4335,10.096521262,10.270828167,9.1572316881,9.8217935915,0.9392895739,0.4490345757,0.6699592301,1.6822041566,4.9085455151,0.6065317776,5.5785047453,2.2887359342
050,4,9,53,069,Washington,Wahkiakum County,4419,4443,4579,4688,24,136,109,9,26,27,12,58,60,-3,-32,-33,0,1,1,31,176,137,31,177,138,-4,-9,4,6,6,6,6,5.7636887608,5.8271285206,12.857459543,12.94917449,-7.093770783,-7.12204597,0.221680337,0.2158195748,39.015739304,29.567281752,39.237419641,29.783101327
050,4,9,53,071,Washington,Walla Walla County,62586,62619,62158,61890,33,-461,-268,130,575,584,153,665,711,-23,-90,-127,2,75,174,45,-438,-312,47,-363,-138,9,-8,-3,5396,5394,4736,4550,9.2164421328,9.4157100477,10.659015684,11.463304527,-1.442573551,-2.04759448,1.202144626,2.8053656649,-7.020524616,-5.030310847,-5.81837999,-2.224945183
050,4,9,53,073,Washington,Whatcom County,226843,227430,226718,230677,587,-712,3959,522,1994,2035,459,1993,2147,63,1,-112,7,208,523,509,-1000,3342,516,-792,3865,8,79,206,6032,6033,3434,5976,8.7812783498,8.8982170771,8.7768744991,9.3879469605,0.0044038507,-0.489729883,0.9160009512,2.2868636518,-4.403850727,14.613189912,-3.487849776,16.900053564
050,4,9,53,075,Washington,Whitman County,47971,47804,43238,47619,-167,-4566,4381,103,373,380,59,345,392,44,28,-12,3,162,425,-194,-4374,3634,-191,-4212,4059,-20,-382,334,6538,6534,1819,5558,8.1940203423,8.3647930264,7.5789196195,8.6289443851,0.6151007227,-0.264151359,3.5587970387,9.3553606216,-96.08752005,79.993836468,-92.52872301,89.34919709
050,4,9,53,077,Washington,Yakima County,256719,256702,256647,257001,-17,-55,354,931,3438,3509,678,2491,2694,253,947,815,32,395,1069,-337,-1497,-1480,-305,-1102,-411,35,100,-50,4024,4025,4040,4049,13.394396405,13.663053297,9.7048986167,10.489673862,3.6894977881,3.1733794349,1.5389140721,4.1623835779,-5.832289534,-5.762701305,-4.293375462,-1.600317727
040,3,5,54,000,West Virginia,West Virginia,1793755,1791420,1785526,1775156,-2335,-5894,-10370,4296,17304,17484,5907,27437,29642,-1611,-10133,-12158,36,727,1773,-880,2866,474,-844,3593,2247,120,646,-459,52063,52011,51964,52068,9.6752928336,9.8205905498,15.341019965,16.649619371,-5.665727131,-6.829028821,0.4064920186,0.9958766326,1.602484354,0.2662411302,2.0089763726,1.2621177628
050,3,5,54,001,West Virginia,Barbour County,15462,15463,15445,15414,1,-18,-31,45,156,157,58,262,284,-13,-106,-127,0,6,17,11,74,88,11,80,105,3,8,-9,713,713,709,715,10.094473923,10.175313523,16.953539537,18.406299621,-6.859065614,-8.230986098,0.388248997,1.1017855407,4.7884042966,5.7033604459,5.1766532936,6.8051459866
050,3,5,54,003,West Virginia,Berkeley County,122078,122691,126194,129490,613,3503,3296,367,1520,1537,352,1449,1559,15,71,-22,3,52,121,628,3507,3087,631,3559,3208,-33,-127,110,925,925,940,942,12.214476565,12.022652962,11.643931936,12.194740383,0.570544629,-0.17208742,0.417863672,0.9464808123,28.181690339,24.146993946,28.599554011,25.093474758
050,3,5,54,005,West Virginia,Boone County,21807,21739,21367,20968,-68,-372,-399,57,214,220,90,365,396,-33,-151,-176,0,0,-2,-34,-220,-223,-34,-220,-225,-1,-1,2,145,145,145,145,9.9290122025,10.393291603,16.934997448,18.707924885,-7.005985246,-8.314633282,0,-0.094484469,-10.20739572,-10.53501831,-10.20739572,-10.62950278
050,3,5,54,007,West Virginia,Braxton County,12449,12397,12293,12185,-52,-104,-108,16,101,101,44,183,200,-28,-82,-99,0,2,3,-23,-30,-5,-23,-28,-2,-1,6,-7,434,434,434,434,8.1814499797,8.2523081951,14.82381531,16.341204347,-6.64236533,-8.088896152,0.1620089105,0.2451180652,-2.430133657,-0.408530109,-2.268124747,-0.163412043
050,3,5,54,009,West Virginia,Brooke County,22551,22472,22109,21733,-79,-363,-376,32,164,166,89,416,433,-57,-252,-267,0,0,8,-21,-121,-112,-21,-121,-104,-1,10,-5,698,698,694,698,7.3573944057,7.5726472332,18.66265898,19.752748506,-11.30526457,-12.18010127,0,0.3649468546,-5.428321482,-5.109255965,-5.428321482,-4.74430911
050,3,5,54,011,West Virginia,Cabell County,94346,94234,93494,92730,-112,-740,-764,251,964,976,337,1449,1569,-86,-485,-593,0,32,91,-51,-341,-216,-51,-309,-125,25,54,-46,4495,4492,4475,4502,10.27017813,10.482000172,15.43722833,16.850674457,-5.1670502,-6.368674285,0.3409187761,0.977317639,-3.632915708,-2.319786923,-3.291996932,-1.342469284
050,3,5,54,013,West Virginia,Calhoun County,6228,6199,6165,6068,-29,-34,-97,13,62,62,24,111,124,-11,-49,-62,0,-1,-4,-16,15,-28,-16,14,-32,-2,1,-3,23,23,23,23,10.029116791,10.136515981,17.955354254,20.273031963,-7.926237464,-10.13651598,-0.161759948,-0.653968773,2.4263992236,-4.577781411,2.2646392753,-5.231750184
050,3,5,54,015,West Virginia,Clay County,8050,8007,7895,7814,-43,-112,-81,18,91,91,30,152,166,-12,-61,-75,0,0,0,-28,-53,-1,-28,-53,-1,-3,2,-5,56,56,56,56,11.445101245,11.585715195,19.11709219,21.134381565,-7.671990945,-9.54866637,0,0,-6.665828198,-0.127315552,-6.665828198,-0.127315552
050,3,5,54,017,West Virginia,Doddridge County,7808,7787,7739,7698,-21,-48,-41,13,57,57,26,94,105,-13,-37,-48,0,0,-1,-9,-14,14,-9,-14,13,1,3,-6,1119,1119,1119,1117,7.3425222208,7.3848545702,12.108720855,13.603679471,-4.766198635,-6.218824901,0,-0.129558852,-1.80342651,1.8138239295,-1.80342651,1.6842650774
050,3,5,54,019,West Virginia,Fayette County,40485,40425,40083,39487,-60,-342,-596,107,399,401,142,716,790,-35,-317,-389,0,3,4,-28,-55,-206,-28,-52,-202,3,27,-5,1489,1489,1489,1489,9.912058429,10.079175569,17.787052218,19.856729923,-7.874993789,-9.777554355,0.0745267551,0.1005404047,-1.366323844,-5.177830841,-1.291797088,-5.077290436
050,3,5,54,021,West Virginia,Gilmer County,7417,7397,7389,7325,-20,-8,-64,13,57,56,22,101,110,-9,-44,-54,0,3,9,-12,29,-17,-12,32,-8,1,4,-2,1649,1649,1649,1652,7.7099959421,7.6117982873,13.661571757,14.951746636,-5.951575815,-7.339948349,0.4057892601,1.2233247248,3.9226295144,-2.31072448,4.3284187745,-1.087399755
050,3,5,54,023,West Virginia,Grant County,10975,10988,11009,10968,13,21,-41,31,116,117,33,185,200,-2,-69,-83,0,5,11,14,82,37,14,87,48,1,3,-6,119,119,119,119,10.546892758,10.647495109,16.820475519,18.200846339,-6.273582761,-7.553351231,0.4546074465,1.0010465487,7.4555621221,3.3671565728,7.9101695686,4.3682031214
050,3,5,54,025,West Virginia,Greenbrier County,32979,32895,32698,32435,-84,-197,-263,72,311,317,138,580,622,-66,-269,-305,0,11,19,-21,44,42,-21,55,61,3,17,-19,398,398,398,398,9.4827191926,9.7339290375,17.684813928,19.099381266,-8.202094736,-9.365452229,0.3354016435,0.5834216142,1.3416065739,1.2896688315,1.6770082173,1.8730904457
050,3,5,54,027,West Virginia,Hampshire County,23092,23097,23374,23468,5,277,94,47,226,227,60,333,346,-13,-107,-119,0,-1,-5,14,397,220,14,396,215,4,-12,-2,418,418,418,418,9.7264960943,9.6921566116,14.331518581,14.773066906,-4.605022487,-5.080910294,-0.043037593,-0.213483626,17.085924555,9.3932795355,17.042886962,9.1797959097
050,3,5,54,029,West Virginia,Hancock County,29095,29037,28591,28172,-58,-446,-419,45,218,218,99,564,596,-54,-346,-378,0,3,1,-10,-117,-30,-10,-114,-29,6,14,-12,266,266,266,266,7.5657666412,7.6810598453,19.573818283,20.999594806,-12.00805164,-13.31853496,0.1041160547,0.0352342195,-4.060526133,-1.057026584,-3.956410078,-1.021792365
050,3,5,54,031,West Virginia,Hardy County,14298,14241,14155,14192,-57,-86,37,35,146,147,41,212,228,-6,-66,-81,1,8,17,-49,-35,101,-48,-27,118,-3,7,0,72,72,72,72,10.28313847,10.37146788,14.931680518,16.086358345,-4.648542048,-5.714890465,0.5634596422,1.1994214555,-2.465135935,7.1259745299,-1.901676292,8.3253959855
050,3,5,54,033,West Virginia,Harrison County,65922,65839,65436,64915,-83,-403,-521,174,672,683,215,907,995,-41,-235,-312,0,6,16,-51,-205,-202,-51,-199,-186,9,31,-23,924,924,924,927,10.238049895,10.479397933,13.81832032,15.266472831,-3.580270425,-4.787074898,0.0914111598,0.2454910204,-3.123214626,-3.099324133,-3.031803466,-2.853833112
050,3,5,54,035,West Virginia,Jackson County,27792,27720,27761,27716,-72,41,-45,68,299,303,114,421,447,-46,-122,-144,0,20,39,-29,126,75,-29,146,114,3,17,-15,138,138,138,138,10.7784647,10.923445752,15.176366684,16.114786308,-4.397901984,-5.191340556,0.7209675384,1.4059880671,4.5420954922,2.703823206,5.2630630306,4.1098112731
050,3,5,54,037,West Virginia,Jefferson County,57707,57783,58520,58979,76,737,459,161,598,604,138,645,698,23,-47,-94,0,60,126,35,727,429,35,787,555,18,-3,-2,1089,1089,1084,1090,10.283483659,10.280938561,11.091717325,11.880952178,-0.808233666,-1.600013617,1.0317876581,2.1446991038,12.501827124,7.3021898059,13.533614782,9.4468889097
050,3,5,54,039,West Virginia,Kanawha County,180744,180217,177993,175515,-527,-2224,-2478,411,1696,1721,630,3178,3416,-219,-1482,-1695,10,95,238,-317,-917,-951,-307,-822,-713,-1,80,-70,3092,3090,3080,3093,9.4693057145,9.7366961992,17.743781581,19.326295303,-8.274475866,-9.589599104,0.5304151196,1.346504181,-5.119901734,-5.380359143,-4.589486614,-4.033854962
050,3,5,54,041,West Virginia,Lewis County,17028,17016,16897,16767,-12,-119,-130,42,170,169,60,281,306,-18,-111,-137,0,0,0,2,-18,16,2,-18,16,4,10,-9,216,216,216,216,10.025653879,10.04039924,16.571816118,18.179657795,-6.546162239,-8.139258555,0,0,-1.061539822,0.9505703422,-1.061539822,0.9505703422
050,3,5,54,043,West Virginia,Lincoln County,20459,20363,20191,19901,-96,-172,-290,56,192,192,81,336,359,-25,-144,-167,0,7,17,-66,-46,-135,-66,-39,-118,-5,11,-5,59,59,59,59,9.4688563397,9.5779706675,16.570498594,17.908809738,-7.101642255,-8.33083907,0.3452187207,0.8480494862,-2.268580165,-6.734510626,-1.923361444,-5.886461139
050,3,5,54,045,West Virginia,Logan County,32572,32510,31917,31316,-62,-593,-601,79,290,292,126,617,676,-47,-327,-384,0,-1,-5,-18,-269,-212,-18,-270,-217,3,4,0,754,754,753,753,9.0024368665,9.2356838992,19.153460506,21.381240808,-10.15102364,-12.14555691,-0.031042886,-0.158145272,-8.350536266,-6.705359543,-8.381579152,-6.863504816
050,3,5,54,047,West Virginia,McDowell County,19118,18921,18413,17850,-197,-508,-563,38,164,164,97,374,402,-59,-210,-238,0,6,19,-124,-298,-354,-124,-292,-335,-14,-6,10,2016,2002,1999,1997,8.7855574008,9.0450321264,20.035356511,22.171359237,-11.24979911,-13.12632711,0.3214228317,1.0479000634,-15.96400064,-19.52403276,-15.64257781,-18.4761327
050,3,5,54,049,West Virginia,Marion County,56211,56230,56117,55952,19,-113,-165,151,562,568,154,772,839,-3,-210,-271,0,6,13,10,52,109,10,58,122,12,39,-16,1548,1546,1543,1551,10.004717527,10.136612266,13.743135108,14.97291847,-3.738417581,-4.836306204,0.1068119309,0.2319999286,0.9257034011,1.9452301707,1.032515332,2.1772300993
050,3,5,54,051,West Virginia,Marshall County,30589,30497,30208,29752,-92,-289,-456,74,284,286,94,479,524,-20,-195,-238,0,9,18,-68,-117,-232,-68,-108,-214,-4,14,-4,877,877,876,877,9.3567251462,9.5396931288,15.78123713,17.478318879,-6.424511984,-7.938625751,0.2965159377,0.6004002668,-3.854707191,-7.738492328,-3.558191253,-7.138092061
050,3,5,54,053,West Virginia,Mason County,25448,25398,25290,25000,-50,-108,-290,60,266,267,90,417,460,-30,-151,-193,0,2,6,-23,26,-93,-23,28,-87,3,15,-10,741,741,741,741,10.495580808,10.618413203,16.453598485,18.293895407,-5.958017677,-7.675482203,0.0789141414,0.238616027,1.0258838384,-3.698548419,1.1047979798,-3.459932392
050,3,5,54,055,West Virginia,Mercer County,59660,59517,59215,58700,-143,-302,-515,156,609,613,248,1086,1177,-92,-477,-564,2,14,34,-55,121,47,-53,135,81,2,40,-32,1186,1185,1183,1186,10.258397062,10.397320103,18.293299195,19.963533053,-8.034902133,-9.56621295,0.2358252198,0.5766865963,2.0382036856,0.7971844125,2.2740289054,1.3738710088
050,3,5,54,057,West Virginia,Mineral County,26938,26890,26866,26855,-48,-24,-11,54,250,251,96,426,451,-42,-176,-200,0,-2,-8,-9,140,208,-9,138,200,3,14,-11,498,498,494,498,9.3012872982,9.3445766088,15.849393556,16.790454385,-6.548106258,-7.445877776,-0.074410298,-0.297835111,5.208720887,7.743712887,5.1343105886,7.4458777759
050,3,5,54,059,West Virginia,Mingo County,23574,23487,23094,22573,-87,-393,-521,77,283,286,95,430,465,-18,-147,-179,0,0,-2,-66,-248,-345,-66,-248,-347,-3,2,5,94,94,94,94,12.150876967,12.525456019,18.462463236,20.364814855,-6.311586269,-7.839358837,0,-0.087590602,-10.64811833,-15.10937876,-10.64811833,-15.19696937
050,3,5,54,061,West Virginia,Monongalia County,105822,105905,106487,106869,83,582,382,230,946,959,175,851,933,55,95,26,15,255,663,-28,148,-238,-13,403,425,41,84,-69,8151,8132,8147,8164,8.9080568006,8.9896698476,8.0134845004,8.7459457433,0.8945723003,0.2437241043,2.4012203849,6.21496466,1.3936494783,-2.231012955,3.7948698633,3.9839517051
